position_id,token_address,token_symbol,代币地址,代币符号,status,paper_entry_time,entry_time,paper_entry_price,entry_price,entry_quote_source,paper_size_sol,position_sol,paper_size_usd,estimated_token_amount,candidate_discovered_at,discovery_market_cap_usd,signal_time,signal_level,signal_type,signal_market_cap_usd,wallet_decision_time,wallet_structure_status,wallet_structure_score,wallet_risk_score,counterparty_pressure_score,data_quality_score,entry_market_cap_usd,entry_liquidity_usd,entry_holder_count,entry_delay_from_discovery_sec,entry_delay_from_signal_sec,entry_market_cap_change_from_discovery_pct,entry_market_cap_change_from_signal_pct,market_cap_context_status,wallet_exit_action,wallet_exit_trigger_time,wallet_exit_trigger_type,shadow_hold_tracking,shadow_hold_price_15m,shadow_hold_price_30m,shadow_hold_price_60m,missed_profit_pct,avoided_drawdown_pct,false_exit_flag,最终收益率_pct,exit_reason,remaining_pct,stop_price,take_profit_rules,triggered_tps,max_price,min_price,last_price,last_update_time,strategy_type,quote_security_state,scope_note,最大浮盈_pct,最大浮亏_pct,已触发止盈次数,当前收益率_pct,exit_time,exit_price,wallet_position_action,failure_type,failure_reason,wallet_structure_factor,wallet_structure_reason,wallet_evidence_level,entry_price_mode,signal_entry_price,live_entry_price,signal_pnl_pct,live_pnl_pct,entry_price_diff_pct,cost_model,cost_buffer_pct,wallet_exit_monitor_reason,entry_raw_quote_price,entry_simulated_price,entry_slippage_pct,entry_fee_sol,discovery_liquidity_usd,discovery_holder_count,discovery_source,signal_price,wallet_decision_market_cap_usd,paper_entry_market_cap_usd,paper_entry_snapshot
paper-7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump-2026-05-02T17:44:03Z,,,7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump,WOLVERINE,CLOSED,,2026-04-28 16:24:00 UTC,,0.00019119617054019197,,,0.177725,,,,,,S4_强确认信号,,,,WALLET_BLOCK,48.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-3.143,钱包结构触发纸面强制退出,100.0,5.9818622084000004e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.00019119617054019197,0.00019119617054019197,0.00019119617054019197,2026-05-02T17:44:03Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T17:54:54Z,0.00018518682268787407,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 8 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,6.9610509e-05,0.00019119617054019197,174.6657,0.0,174.6657,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump-2026-05-02T17:44:03Z,,,F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump,lolcat,CLOSED,,2026-05-01 14:52:00 UTC,,6.905522778499038e-05,,,0.150147,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,5.4981,钱包结构触发纸面强制退出,100.0,2.883035936e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],6.905522778499038e-05,6.905522778499038e-05,6.905522778499038e-05,2026-05-02T17:44:03Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T17:54:54Z,7.285195811222505e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 8 个；对手盘压力高，接盘/套牢筹码占比偏高,E3,live,3.4589665e-05,6.905522778499038e-05,99.6412,0.0,99.6412,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-5oNQP9NSRspWy2qrpJexuvkX8DqZUW6TLNTZbHKypump-2026-05-02T17:44:03Z,,,5oNQP9NSRspWy2qrpJexuvkX8DqZUW6TLNTZbHKypump,CHARITYDROP,CLOSED,,2026-05-01 01:34:00 UTC,,5.912092422459751e-05,,,0.2,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-2.8173,钱包结构触发纸面强制退出,100.0,4.0402219956e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.912092422459751e-05,5.912092422459751e-05,5.912092422459751e-05,2026-05-02T17:44:03Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T17:54:54Z,5.745529663499124e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,早期钱包集中清仓，筹码控制权疑似向分发/对手盘转移；发现分发侧钱包 9 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,4.2863783e-05,5.912092422459751e-05,37.9275,0.0,37.9275,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-9KrdYnHHrsWYpWMxyzbmmrjcXRr7ERWpB3byNeb1pump-2026-05-02T17:44:03Z,,,9KrdYnHHrsWYpWMxyzbmmrjcXRr7ERWpB3byNeb1pump,UNIPUMP,CLOSED,,2026-05-01 19:01:00 UTC,,0.0002544447005460674,,,0.125662,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-0.8287,钱包结构触发纸面强制退出,100.0,0.00017545544616,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0002544447005460674,0.0002544447005460674,0.0002544447005460674,2026-05-02T17:44:03Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T17:54:54Z,0.0002523360786614758,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 4 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,0.00021903091,0.0002544447005460674,16.1684,0.0,16.1684,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-EVrfnKXnX1XCT5ESvp6VJUwLFDU1Ajq1dpUrG5qUpump-2026-05-02T17:54:54Z,,,EVrfnKXnX1XCT5ESvp6VJUwLFDU1Ajq1dpUrG5qUpump,SMW,CLOSED,,2026-05-02 16:13:00 UTC,,0.0002025679703258665,,,0.2,,,,,,S4_强确认信号,,,,WALLET_BLOCK,16.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,0.0,命中纸面止损,100.0,0.00031523267248,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0002025679703258665,0.0002025679703258665,0.0002025679703258665,2026-05-02T17:54:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,纸面持仓，不执行真实 swap。,0.0,0.0,,,2026-05-02T17:54:54Z,0.0002025679703258665,,,,1.0,发现分发侧钱包 1 个；对手盘压力高，接盘/套牢筹码占比偏高,E3,live,0.00033967533,0.0002025679703258665,-40.3642,0.0,-40.3642,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-CEqaq1pe8TZUFyiTSy8MAz7wzoBu5xWExqW99BBVpump-2026-05-02T17:54:54Z,,,CEqaq1pe8TZUFyiTSy8MAz7wzoBu5xWExqW99BBVpump,NPC,CLOSED,,2026-05-02 05:08:00 UTC,,5.2472093732566076e-05,,,0.2,,,,,,S4_强确认信号,,,,WALLET_BLOCK,64.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-3.8564,钱包结构触发纸面强制退出,100.0,4.7934788008000004e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.2472093732566076e-05,5.2472093732566076e-05,5.2472093732566076e-05,2026-05-02T17:54:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:05:49Z,5.044856304465605e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 9 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,5.2857358e-05,5.2472093732566076e-05,-0.7289,0.0,-0.7289,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump-2026-05-02T17:54:54Z,,,F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump,lolcat,CLOSED,,2026-05-01 14:52:00 UTC,,7.285195811222505e-05,,,0.150147,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,3.0784,钱包结构触发纸面强制退出,100.0,2.883035936e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],7.285195811222505e-05,7.285195811222505e-05,7.285195811222505e-05,2026-05-02T17:54:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:05:49Z,7.509463249687695e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 8 个；对手盘压力高，接盘/套牢筹码占比偏高,E3,live,3.4589665e-05,7.285195811222505e-05,110.6177,0.0,110.6177,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-5oNQP9NSRspWy2qrpJexuvkX8DqZUW6TLNTZbHKypump-2026-05-02T17:54:54Z,,,5oNQP9NSRspWy2qrpJexuvkX8DqZUW6TLNTZbHKypump,CHARITYDROP,CLOSED,,2026-05-01 01:34:00 UTC,,5.745529663499124e-05,,,0.2,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,1.5556,钱包结构触发纸面强制退出,100.0,4.0402219956e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.745529663499124e-05,5.745529663499124e-05,5.745529663499124e-05,2026-05-02T17:54:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:05:49Z,5.834906546697411e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,早期钱包集中清仓，筹码控制权疑似向分发/对手盘转移；发现分发侧钱包 9 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,4.2863783e-05,5.745529663499124e-05,34.0416,0.0,34.0416,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-9KrdYnHHrsWYpWMxyzbmmrjcXRr7ERWpB3byNeb1pump-2026-05-02T17:54:54Z,,,9KrdYnHHrsWYpWMxyzbmmrjcXRr7ERWpB3byNeb1pump,UNIPUMP,CLOSED,,2026-05-01 19:01:00 UTC,,0.0002523360786614758,,,0.125662,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,9.9402,钱包结构触发纸面强制退出,100.0,0.00017545544616,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0002523360786614758,0.0002523360786614758,0.0002523360786614758,2026-05-02T17:54:54Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:05:49Z,0.0002774188415883156,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 4 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,0.00021903091,0.0002523360786614758,15.2057,0.0,15.2057,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-EVrfnKXnX1XCT5ESvp6VJUwLFDU1Ajq1dpUrG5qUpump-2026-05-02T18:05:49Z,,,EVrfnKXnX1XCT5ESvp6VJUwLFDU1Ajq1dpUrG5qUpump,SMW,CLOSED,,2026-05-02 16:13:00 UTC,,0.0001466739847093096,,,0.2,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,0.0,命中纸面止损,100.0,0.00031523267248,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0001466739847093096,0.0001466739847093096,0.0001466739847093096,2026-05-02T18:05:49Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,纸面持仓，不执行真实 swap。,0.0,0.0,,,2026-05-02T18:05:49Z,0.0001466739847093096,,,,1.0,发现分发侧钱包 1 个；对手盘压力高，接盘/套牢筹码占比偏高,E3,live,0.00033967533,0.0001466739847093096,-56.8194,0.0,-56.8194,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-CEqaq1pe8TZUFyiTSy8MAz7wzoBu5xWExqW99BBVpump-2026-05-02T18:05:49Z,,,CEqaq1pe8TZUFyiTSy8MAz7wzoBu5xWExqW99BBVpump,NPC,CLOSED,,2026-05-02 05:08:00 UTC,,5.044856304465605e-05,,,0.2,,,,,,S4_强确认信号,,,,WALLET_BLOCK,64.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,0.0169,钱包结构触发纸面强制退出,100.0,4.7934788008000004e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.044856304465605e-05,5.044856304465605e-05,5.044856304465605e-05,2026-05-02T18:05:49Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:16:42Z,5.045710747031234e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 9 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,5.2857358e-05,5.044856304465605e-05,-4.5572,0.0,-4.5572,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump-2026-05-02T18:05:49Z,,,F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump,lolcat,CLOSED,,2026-05-01 14:52:00 UTC,,7.509463249687695e-05,,,0.150147,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-0.9045,钱包结构触发纸面强制退出,100.0,2.883035936e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],7.509463249687695e-05,7.509463249687695e-05,7.509463249687695e-05,2026-05-02T18:05:49Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:16:42Z,7.441540876447196e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 8 个；对手盘压力高，接盘/套牢筹码占比偏高,E3,live,3.4589665e-05,7.509463249687695e-05,117.1014,0.0,117.1014,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-9KrdYnHHrsWYpWMxyzbmmrjcXRr7ERWpB3byNeb1pump-2026-05-02T18:05:49Z,,,9KrdYnHHrsWYpWMxyzbmmrjcXRr7ERWpB3byNeb1pump,UNIPUMP,CLOSED,,2026-05-01 19:01:00 UTC,,0.0002774188415883156,,,0.125662,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-2.0649,钱包结构触发纸面强制退出,100.0,0.00017545544616,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0002774188415883156,0.0002774188415883156,0.0002774188415883156,2026-05-02T18:05:49Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:16:42Z,0.00027169047615858207,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 4 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,0.00021903091,0.0002774188415883156,26.6574,0.0,26.6574,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-5oNQP9NSRspWy2qrpJexuvkX8DqZUW6TLNTZbHKypump-2026-05-02T18:05:49Z,,,5oNQP9NSRspWy2qrpJexuvkX8DqZUW6TLNTZbHKypump,CHARITYDROP,CLOSED,,2026-05-01 01:34:00 UTC,,5.834906546697411e-05,,,0.2,,,,,,S4_强确认信号,,,,WALLET_BLOCK,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,2.0844,钱包结构触发纸面强制退出,100.0,4.0402219956e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],5.834906546697411e-05,5.834906546697411e-05,5.834906546697411e-05,2026-05-02T18:05:49Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:16:42Z,5.9565305122370576e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,早期钱包集中清仓，筹码控制权疑似向分发/对手盘转移；发现分发侧钱包 9 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,4.2863783e-05,5.834906546697411e-05,36.1267,0.0,36.1267,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1-2026-05-02T18:16:42Z,,,ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1,AALIEN,CLOSED,,2026-04-30 16:34:00 UTC,,0.0003629146831011664,,,0.185696,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,3.6059,钱包结构触发纸面强制退出,100.0,4.1728307712e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],0.0003629146831011664,0.0003629146831011664,0.0003629146831011664,2026-05-02T18:16:42Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:27:34Z,0.0003760009004910706,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 13 个；对手盘压力高，接盘/套牢筹码占比偏高,E4,live,4.8220098e-05,0.0003629146831011664,652.6212,0.0,652.6212,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
paper-F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump-2026-05-02T18:16:42Z,,,F8R8VWgiKHvpEh13DFtKsk5PSN7vMzzvP5mmLLUspump,lolcat,CLOSED,,2026-05-01 14:52:00 UTC,,7.441540876447196e-05,,,0.150147,,,,,,S4_强确认信号,,,,WALLET_BLOCK,32.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,-17.6729,钱包结构触发纸面强制退出,100.0,2.883035936e-05,"[{'触发收益率': 50, '卖出比例': 25, '说明': '+50% 卖出 25%，回收部分风险'}, {'触发收益率': 100, '卖出比例': 25, '说明': '+100% 再卖出 25%'}, {'触发收益率': 200, '卖出比例': 25, '说明': '+200% 再卖出 25%，剩余跟踪'}]",[],7.441540876447196e-05,7.441540876447196e-05,7.441540876447196e-05,2026-05-02T18:16:42Z,SIKK-B 控盘箱体突破回踩,READY_FOR_CONFIRMATION,钱包结构触发纸面退出；不执行真实 swap。,0.0,0.0,0,0.0,2026-05-02T18:27:34Z,6.126403926936515e-05,FORCE_PAPER_EXIT,STRUCTURE_WEAKENING,钱包结构状态变为 WALLET_BLOCK，纸面阶段直接模拟退出,1.0,发现分发侧钱包 8 个；对手盘压力高，接盘/套牢筹码占比偏高,E3,live,3.4589665e-05,7.441540876447196e-05,115.1377,0.0,115.1377,"{'buy_slippage_pct': 3.0, 'sell_slippage_pct': 3.0, 'dex_fee_pct': 0.25, 'quote_deviation_buffer_pct': 1.0, 'priority_fee_sol': 0.0005, 'failed_tx_cost_sol': 0.0002}",7.25,,,,,,,,,,,,
